source_file,entry_prompt,entry_concept,current_max_level,status,in_level2_article,level2_article_file,notes
communication_acts_and_language_entries.md,what is a complaint?,complaint,1,level1_only,no,,Entry-level creation-pass review 2026-04-18: kept at Level 1; not selected for this article. Gap pass verified 2026-04-20: still Level 1; complaint remains better handled as a simple reporting/problem-message anchor. Dependency pass verified 2026-04-20: still Level 1 because `praise_criticism_and_feedback_entries.md` already grounds the neighboring evaluation/complaint contrast without requiring a dedicated complaint section here.
community_places_and_services_entries.md,what is a community place?,community place,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1 as the umbrella place-category anchor. Quality pass verified 2026-04-19: Level 1 remains sufficient because this umbrella organizer does not need a dedicated scenario section. Gap pass verified 2026-04-20: Level 1 still remains sufficient because the article's richer gaps are carried by the specific place-visit sections, not by the umbrella organizer.
community_places_and_services_entries.md,what is a service?,service,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1 as the umbrella help-function anchor. Quality pass verified 2026-04-19: Level 1 remains sufficient because this general helper-function term supports the article without needing its own section. Gap pass verified 2026-04-20: Level 1 still remains sufficient because the useful gaps are already covered through the selected concrete places and helpers.
community_places_and_services_entries.md,what is a library?,library,2,has_level2,yes,community_places_and_services_level2.md,"Entry-level creation-pass review 2026-04-19: library advanced through borrowing, return, quiet-space, and librarian-help scripts. Quality pass verified 2026-04-19: Level 2 still earns its tokens through borrowing steps, quiet-rule reasoning, lost-book repair, and librarian-helper roles. Gap pass verified 2026-04-20: Level 2 still earns its tokens because the current borrowing, quiet-space, lost-book, and librarian-help sections already cover the highest-value library gaps."
community_places_and_services_entries.md,what is a hospital?,hospital,2,has_level2,yes,community_places_and_services_level2.md,"Entry-level creation-pass review 2026-04-19: hospital advanced through care-setting, helper-role, fear, and hospital-vs-clinic distinctions. Quality pass verified 2026-04-19: Level 2 still earns its tokens through visit sequence, helper-role differentiation, fear handling, and clinic comparison. Gap pass verified 2026-04-20: Level 2 still earns its tokens because the current visit sequence, helper-role, fear-handling, and clinic-comparison coverage already closes the highest-value hospital gaps."
community_places_and_services_entries.md,what is a grocery store?,grocery store,2,has_level2,yes,community_places_and_services_level2.md,"Entry-level creation-pass review 2026-04-19: grocery store advanced through shopping-sequence and lost-child helper scripts. Quality pass verified 2026-04-19: Level 2 still earns its tokens through shopping sequence, child helper roles, lost-child safety guidance, and restaurant comparison. Gap pass verified 2026-04-20: Level 2 still earns its tokens because the current shopping-sequence, child-helper, lost-child, and restaurant-comparison material already covers the highest-value grocery-store gaps."
community_places_and_services_entries.md,what is a fire station?,fire station,2,has_level2,yes,community_places_and_services_level2.md,"Entry-level creation-pass review 2026-04-19: fire station advanced through emergency-response, visit, and safety-helper scripts. Quality pass verified 2026-04-19: Level 2 still earns its tokens through emergency response, station-visit context, fire-safety guidance, and non-fire helper roles. Gap pass verified 2026-04-20: Level 2 still earns its tokens because the current emergency-response, station-visit, fire-safety, and helper-role sections already cover the highest-value fire-station gaps."
community_places_and_services_entries.md,what is police?,police,1,level1_only,no,,"Added as new Level 1 anchor 2026-04-19. Quality pass verified 2026-04-19: Level 1 remains sufficient because the broad community-safety role is now grounded, but this pass kept the article focused on the five richer place-visit scripts. Gap pass verified 2026-04-20: Level 1 still remains sufficient because police works here as a broad safety-role anchor while the richer gaps stay with the selected place-visit sections."
community_places_and_services_entries.md,what is a police station?,police station,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; safety-helper anchor did not earn a separate article section this pass. Quality pass verified 2026-04-19: Level 1 remains sufficient because the current article does not need a separate police-station script to support the selected places. Gap pass verified 2026-04-20: Level 1 still remains sufficient because the current article's main gaps are not blocked by adding a separate police-station visit script.
community_places_and_services_entries.md,what is a post office?,post office,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; mailing script was judged too narrow for current Level 2 tokens. Quality pass verified 2026-04-19: Level 1 remains sufficient because the mailing workflow is still too narrow for a dedicated section. Gap pass verified 2026-04-20: Level 1 still remains sufficient because mailing remains a narrow workflow outside this article's highest-value place-visit set.
community_places_and_services_entries.md,what is a museum?,museum,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; observation-and-learning anchor remains compact for now. Quality pass verified 2026-04-19: Level 1 remains sufficient because museum visits stay descriptive rather than branching into a high-value script set here. Gap pass verified 2026-04-20: Level 1 still remains sufficient because museum stays more descriptive than script-heavy in the current community-places article.
community_places_and_services_entries.md,what is a restaurant?,restaurant,2,has_level2,yes,community_places_and_services_level2.md,"Entry-level creation-pass review 2026-04-19: restaurant advanced through ordering, manners, preference-handling, and restaurant-vs-bakery distinctions. Quality pass verified 2026-04-19: Level 2 still earns its tokens through ordering sequence, restaurant manners, preference handling, and bakery comparison. Gap pass verified 2026-04-20: Level 2 still earns its tokens because the current ordering, manners, preference-handling, and bakery-comparison sections already cover the highest-value restaurant gaps."
community_places_and_services_entries.md,what is a bakery?,bakery,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; simple shop anchor. Quality pass verified 2026-04-19: Level 1 remains sufficient because bakery mainly serves as a compact comparison anchor inside restaurant. Gap pass verified 2026-04-20: Level 1 still remains sufficient because bakery continues to function best as a compact comparison anchor inside restaurant.
community_places_and_services_entries.md,what is a bus stop?,bus stop,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; transit-waiting anchor stays compact. Quality pass verified 2026-04-19: Level 1 remains sufficient because transit waiting does not yet justify a dedicated Level 2 section in this article. Gap pass verified 2026-04-20: Level 1 still remains sufficient because transit waiting remains outside this article's richest current script set.
community_places_and_services_entries.md,what is a bank?,bank,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; money/saving scripts not selected for this article. Quality pass verified 2026-04-19: Level 1 remains sufficient because money-saving scripts would belong to a different article focus than the current place-visit set. Gap pass verified 2026-04-20: Level 1 still remains sufficient because bank would pull the article toward money-management scripts rather than the current highest-value place visits.
community_places_and_services_entries.md,what is a pharmacy?,pharmacy,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; medicine pickup anchor stayed compact beside the hospital section. Quality pass verified 2026-04-19: Level 1 remains sufficient because medicine pickup remains a narrow support anchor next to hospital. Gap pass verified 2026-04-20: Level 1 still remains sufficient because pharmacy continues to work best as a compact support anchor beside hospital rather than as a standalone section.
community_places_and_services_entries.md,what is a clinic?,clinic,1,level1_only,no,,Entry-level creation-pass review 2026-04-19: kept at Level 1; retained mainly as a comparison anchor inside hospital. Quality pass verified 2026-04-19: Level 1 remains sufficient because clinic continues to function best as a hospital comparison anchor rather than a standalone section. Gap pass verified 2026-04-20: Level 1 still remains sufficient because clinic remains most useful here as a hospital comparison anchor, not a separate section.
conflict_resolution_and_relationship_repair_entries.md,what is conflict resolution?,what is conflict resolution?,2,has_level2,yes,training_data/wiki/level2_articles/conflict_resolution_and_relationship_repair_level2.md,Gap pass completed 2026-04-20: existing 4/3 split retained; entry still earns Level 2 coverage in repair-failure and rebuilding sections.
conflict_resolution_and_relationship_repair_entries.md,what does compromise mean?,what does compromise mean?,2,has_level2,yes,training_data/wiki/level2_articles/conflict_resolution_and_relationship_repair_level2.md,Gap pass completed 2026-04-20: existing 4/3 split retained; entry still earns Level 2 coverage in fair-vs-unfair compromise section.
conflict_resolution_and_relationship_repair_entries.md,what does forgive mean?,what does forgive mean?,2,has_level2,yes,training_data/wiki/level2_articles/conflict_resolution_and_relationship_repair_level2.md,Gap pass completed 2026-04-20: existing 4/3 split retained; entry still earns Level 2 coverage in when-forgiveness-takes-time section.
conflict_resolution_and_relationship_repair_entries.md,what does apologize mean?,what does apologize mean?,2,has_level2,yes,training_data/wiki/level2_articles/conflict_resolution_and_relationship_repair_level2.md,Gap pass completed 2026-04-20: existing 4/3 split retained; entry still earns Level 2 coverage in real-vs-fake apologies section.
conflict_resolution_and_relationship_repair_entries.md,what does let's try again mean?,what does let's try again mean?,1,level1_only,no,,Gap pass completed 2026-04-20: stays Level 1 (simple repair phrase; Level 1 definition remains sufficient).
conflict_resolution_and_relationship_repair_entries.md,what does that's okay mean?,what does that's okay mean?,1,level1_only,no,,Gap pass completed 2026-04-20: stays Level 1 (simple acceptance phrase; Level 1 definition remains sufficient).
conflict_resolution_and_relationship_repair_entries.md,what does how can we fix this mean?,what does how can we fix this mean?,1,level1_only,no,,Gap pass completed 2026-04-20: stays Level 1 (simple repair question; Level 1 definition remains sufficient).
construction_and_material_transformations_entries.md,what is construction?,what is construction?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what is a repair?,repair,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to glue something?,what does it mean to glue something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to fold something?,what does it mean to fold something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to tear something?,what does it mean to tear something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to flatten something?,what does it mean to flatten something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to mold something?,what does it mean to mold something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to shred something?,what does it mean to shred something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to crush something?,what does it mean to crush something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to assemble something?,what does it mean to assemble something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to wrap something?,what does it mean to wrap something?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to stack?,what does it mean to stack?,1,level1_only,no,,
construction_and_material_transformations_entries.md,what does it mean to tie?,what does it mean to tie?,1,level1_only,no,,
containers_and_capacity_entries.md,what is a container?,container,1,level1_only,no,,
containers_and_capacity_entries.md,what is a bag?,bag,1,level1_only,no,,
containers_and_capacity_entries.md,what is a jar?,jar,1,level1_only,no,,
containers_and_capacity_entries.md,what is a bottle?,bottle,1,level1_only,no,,
